date, Income, L2020, L2030, L2040, L2050, G, F, C, S, I
4/5/2019,20.4062,28.1033,32.3999,35.3621,20.5186,16.1048,18.6228,41.7117,52.2951,30.0002
4/4/2019,20.3877,28.0699,32.3212,35.2596,20.4507,16.1037,18.6053,41.5188,51.872,29.9679
4/3/2019,20.3849,28.0658,32.3148,35.2523,20.4464,16.1026,18.5942,41.4234,51.8285,30.0589
4/2/2019,20.3621,28.0229,32.208,35.1126,20.3535,16.1015,18.6242,41.3338,51.5603,29.7338
4/1/2019,20.3607,28.0215,32.2087,35.1144,20.3552,16.1004,18.6089,41.3319,51.6151,29.737
3/29/2019,20.3161,27.9324,31.9949,34.8362,20.171,16.0992,18.6777,40.8589,51.0083,29.4096
3/28/2019,20.2885,27.8802,31.8784,34.6864,20.0729,16.0955,18.6955,40.584,50.7776,29.2442
3/27/2019,20.2828,27.8694,31.8532,34.6531,20.0502,16.0943,18.7072,40.4325,50.3422,29.3937
3/26/2019,20.2922,27.8899,31.9076,34.7247,20.0982,16.0931,18.6686,40.6206,50.5769,29.4015
3/25/2019,20.2584,27.8248,31.758,34.5308,19.9704,16.0919,18.6585,40.3313,50.1025,29.1728
3/22/2019,20.2563,27.8246,31.7687,34.5466,19.9816,16.0882,18.616,40.3623,50.0398,29.2352
3/21/2019,20.3301,27.9737,32.1324,35.0233,20.2993,16.087,18.5326,41.1396,51.6121,29.6904
3/20/2019,20.2941,27.904,31.9714,34.8142,20.1612,16.0858,18.5202,40.6933,50.9036,29.6298
3/19/2019,20.3068,27.9322,32.0476,34.9155,20.2297,16.0846,18.4548,40.8118,51.2388,29.7996
3/18/2019,20.3029,27.9252,32.0337,34.8987,20.2195,16.0834,18.4609,40.8156,51.4784,29.6783
3/15/2019,20.2803,27.8836,31.9436,34.7828,20.1433,16.0797,18.4552,40.6644,51.1822,29.5254
3/14/2019,20.2528,27.8318,31.8283,34.6347,20.0468,16.0785,18.4211,40.4607,51.0778,29.281
3/13/2019,20.2509,27.8282,31.8201,34.6245,20.0402,16.0773,18.4437,40.4825,51.1751,29.1916
3/12/2019,20.2264,27.7808,31.7114,34.4842,19.9481,16.0761,18.4492,40.2001,50.9246,29.073
3/11/2019,20.213,27.7568,31.6628,34.4227,19.9087,16.0749,18.4032,40.0798,50.8317,29.0374
3/8/2019,20.1542,27.6438,31.4049,34.0895,19.6895,16.0712,18.4127,39.5004,50.0195,28.7214
3/7/2019,20.1641,27.6645,31.4569,34.1576,19.7347,16.07,18.401,39.5806,50.1115,28.8526
3/6/2019,20.2001,27.7378,31.6362,34.3915,19.8897,16.0688,18.35,39.8964,50.489,29.2467
3/5/2019,20.2192,27.7771,31.7351,34.5225,19.978,16.0676,18.3252,40.1568,51.2714,29.2395
3/4/2019,20.2249,27.7894,31.7669,34.5649,20.0065,16.0664,18.3226,40.2007,51.4525,29.2958
3/1/2019,20.2314,27.8061,31.8175,34.6335,20.0535,16.0627,18.2883,40.3567,51.8924,29.279
2/28/2019,20.2103,27.7642,31.7178,34.5038,19.9677,16.0616,18.3244,40.0779,51.5392,29.2023
2/27/2019,20.2211,27.7858,31.7697,34.5717,20.0126,16.0605,18.3367,40.1799,51.7294,29.2745
2/26/2019,20.2218,27.7861,31.7667,34.5666,20.008,16.0593,18.3851,40.1951,51.5001,29.2764
2/25/2019,20.2211,27.7867,31.7745,34.5785,20.0173,16.0582,18.3542,40.227,51.792,29.229
2/22/2019,20.2091,27.7654,31.7307,34.5231,19.9813,16.0547,18.3623,40.1717,51.7574,29.1096
2/21/2019,20.185,27.72,31.6296,34.3924,19.8953,16.0536,18.3258,39.9147,51.2724,29.0733
2/20/2019,20.1976,27.7444,31.6853,34.4645,19.9426,16.0525,18.3624,40.053,51.4811,29.1064
2/19/2019,20.1823,27.715,31.618,34.3775,19.8854,16.0514,18.3688,39.9739,51.3814,28.9196
2/15/2019,20.1686,27.6921,31.5762,34.3255,19.8521,16.0467,18.343,39.9115,51.2702,28.856
2/14/2019,20.1177,27.593,31.3468,34.0284,19.6565,16.0456,18.3441,39.4787,50.6457,28.4633
2/13/2019,20.122,27.6034,31.3763,34.0671,19.6822,16.0445,18.3078,39.5699,50.6216,28.5225
2/12/2019,20.1055,27.5713,31.3021,33.9714,19.6193,16.0434,18.3259,39.448,50.4809,28.3576
2/11/2019,20.0574,27.4776,31.0856,33.6917,19.4356,16.0423,18.3396,38.9431,49.8777,28.091
2/8/2019,20.0498,27.4643,31.0583,33.6565,19.4119,16.0388,18.361,38.915,49.5913,28.0681
2/7/2019,20.0587,27.483,31.1059,33.7189,19.4534,16.0377,18.3426,38.8759,49.5303,28.3441
2/6/2019,20.0953,27.5565,31.2826,33.9483,19.6046,16.0366,18.3074,39.2374,49.8592,28.676
2/5/2019,20.1019,27.5704,31.3174,33.9937,19.6347,16.0354,18.3047,39.3208,49.9517,28.7218
2/4/2019,20.072,27.5139,31.1919,33.8325,19.5295,16.0343,18.271,39.1365,49.7821,28.4318
2/1/2019,20.0521,27.4765,31.1092,33.7261,19.4595,16.0308,18.2912,38.8727,49.3245,28.46
1/31/2019,20.0501,27.4717,31.0951,33.7069,19.4459,16.0297,18.3361,38.8329,49.0959,28.4759
1/30/2019,20.0189,27.4141,30.9715,33.5491,19.3435,16.0285,18.2639,38.4938,48.6695,28.4448
1/29/2019,19.9618,27.3042,30.723,33.2298,19.1351,16.0273,18.2407,37.9001,48.1085,28.15
1/28/2019,19.9582,27.2992,30.7171,33.2233,19.1315,16.0261,18.2073,37.9545,48.1956,28.0657
1/25/2019,19.9798,27.3442,30.8285,33.3679,19.2265,16.0225,18.195,38.2549,48.3991,28.1953
1/24/2019,19.9406,27.2674,30.6499,33.1367,19.074,16.0213,18.222,37.9309,47.7512,27.9131
1/23/2019,19.9282,27.2453,30.6047,33.0785,19.0358,16.0201,18.1779,37.8783,47.4112,27.8808
1/22/2019,19.9262,27.2419,30.5985,33.0714,19.0318,16.0189,18.1906,37.7951,47.5084,27.9154
1/18/2019,19.9649,27.3225,30.7988,33.3329,19.2048,16.0141,18.1417,38.3365,48.2715,28.0609
1/17/2019,19.9197,27.2346,30.5976,33.074,19.0354,16.0129,18.1567,37.8365,47.7229,27.8525
1/16/2019,19.8918,27.1808,30.4754,32.9167,18.9323,16.0117,18.1608,37.5476,47.3145,27.7327
1/15/2019,19.8835,27.1651,30.4403,32.871,18.9019,16.0105,18.1667,37.4633,46.9927,27.75
1/14/2019,19.8503,27.1011,30.2959,32.6858,18.781,16.0093,18.1661,37.0654,46.5818,27.6554
1/11/2019,19.8683,27.1385,30.388,32.8062,18.8607,16.0057,18.1767,37.2572,46.9537,27.763
1/10/2019,19.8655,27.135,30.3851,32.8031,18.859,16.0045,18.1457,37.2626,46.8996,27.7763
1/9/2019,19.8508,27.1066,30.321,32.7207,18.805,16.0033,18.1562,37.095,46.6288,27.7435
1/8/2019,19.817,27.0415,30.1738,32.5311,18.6806,16.0021,18.1561,36.932,46.2188,27.388
1/7/2019,19.7808,26.971,30.0121,32.3227,18.5436,16.0009,18.1788,36.5768,45.5472,27.2332
1/4/2019,19.7511,26.9151,29.8906,32.1665,18.441,15.9973,18.1837,36.322,44.7812,27.1899
1/3/2019,19.6271,26.6553,29.3183,31.4315,17.9603,15.9961,18.2683,35.1161,43.2176,26.4053
1/2/2019,19.6889,26.7883,29.618,31.8164,18.2119,15.9949,18.1687,35.9983,43.9762,26.5338
12/31/2018,19.6899,26.7938,29.6369,31.8423,18.2297,15.9923,18.1428,35.9523,43.9772,26.7131
12/28/2018,19.6543,26.7249,29.4977,31.666,18.1159,15.9883,18.0996,35.6451,43.5706,26.5981
12/27/2018,19.6436,26.704,29.4544,31.6104,18.0793,15.987,18.092,35.6841,43.4253,26.383
12/26/2018,19.6218,26.6618,29.3704,31.5053,18.0124,15.9858,18.0516,35.3777,43.2447,26.4747
12/24/2018,19.4657,26.3395,28.6751,30.6173,17.4348,15.9831,18.0948,33.7031,41.1846,25.9428
12/21/2018,19.5377,26.4931,29.0172,31.0563,17.7211,15.9792,18.0617,34.64,42.0954,26.1209
12/20/2018,19.6152,26.6548,29.3717,31.5117,18.0186,15.9779,18.0692,35.3709,43.1034,26.5899
12/19/2018,19.6638,26.7556,29.592,31.7949,18.2036,15.9766,18.1009,35.9343,43.8667,26.6855
12/18/2018,19.7115,26.8578,29.8224,32.0924,18.399,15.9753,18.0558,36.4921,44.6304,26.8828
12/17/2018,19.7086,26.8546,29.8219,32.093,18.4003,15.974,18.0118,36.4891,44.6417,26.9104
12/14/2018,19.7737,26.9953,30.1434,32.5105,18.6756,15.97,17.9803,37.2605,45.7689,27.1931
12/13/2018,19.8348,27.1245,30.4328,32.8837,18.9201,15.9687,17.9587,37.98,46.4201,27.5148
12/12/2018,19.8412,27.1396,30.4709,32.9357,18.9562,15.9675,17.9553,37.9814,46.9803,27.5401
12/11/2018,19.7996,27.0537,30.2824,32.6925,18.7965,15.9662,17.9621,37.7767,46.5736,26.9972
12/10/2018,19.7961,27.0471,30.2697,32.6769,18.7867,15.9649,17.9719,37.7884,46.7047,26.8776
12/7/2018,19.8078,27.0752,30.3401,32.7704,18.8495,15.9609,17.9693,37.7211,46.8598,27.2818
12/6/2018,19.8744,27.2168,30.6602,33.1851,19.1224,15.9596,17.9361,38.6145,47.9063,27.43
12/4/2018,19.8903,27.2537,30.7503,33.3031,19.2007,15.957,17.9068,38.6621,47.8809,27.8563
12/3/2018,20.0062,27.5001,31.3104,34.0314,19.6821,15.9557,17.8495,39.9528,49.7921,28.4719
11/30/2018,19.9521,27.3917,31.079,33.7339,19.4875,15.9516,17.8157,39.5201,49.2448,28.0669
11/29/2018,19.9344,27.3564,31.0037,33.6374,19.4245,15.9502,17.8061,39.1932,48.9038,28.2264
11/28/2018,19.942,27.3735,31.0441,33.6901,19.4594,15.9488,17.8049,39.2691,48.9854,28.3107
11/27/2018,19.8582,27.2002,30.6625,33.1975,19.1361,15.9475,17.7907,38.3852,47.8285,27.9137
11/26/2018,19.8572,27.1999,30.6671,33.2065,19.1441,15.9461,17.7846,38.2593,48.2464,27.9882
11/23/2018,19.8031,27.0901,30.4304,32.9025,18.9452,15.942,17.7914,37.6695,47.5422,27.7991
11/21/2018,19.8172,27.1219,30.505,32.9987,19.0079,15.9393,17.7849,37.9163,47.5543,27.8563
11/20/2018,19.7867,27.0588,30.365,32.8163,18.8867,15.9379,17.7867,37.7981,46.9444,27.4913
11/19/2018,19.8605,27.214,30.7127,33.2664,19.1825,15.9366,17.7961,38.495,47.7017,28.1066
11/16/2018,19.905,27.3112,30.9387,33.5616,19.3782,15.9324,17.7855,39.1453,48.7503,28.1038
11/15/2018,19.8904,27.284,30.8857,33.4945,19.3351,15.9311,17.7353,39.0553,48.6634,28.0151
11/14/2018,19.862,27.2252,30.7553,33.3256,19.2237,15.9297,17.7461,38.6328,48.0119,28.1043
11/13/2018,19.8833,27.2716,30.8633,33.4666,19.3171,15.9284,17.7315,38.9182,48.3912,28.1805
11/9/2018,19.9476,27.4126,31.1929,33.8969,19.602,15.9228,17.7018,39.7571,49.3684,28.51
11/8/2018,19.977,27.4769,31.3444,34.0958,19.7348,15.9215,17.671,40.1197,50.0977,28.6161
11/7/2018,19.9945,27.514,31.4286,34.2058,19.8076,15.9201,17.6898,40.1997,50.346,28.8574
11/6/2018,19.9164,27.3525,31.072,33.7456,19.5057,15.9188,17.6755,39.3644,49.5006,28.413
11/5/2018,19.8951,27.3091,30.9779,33.6246,19.4266,15.9174,17.6743,39.1163,49.2768,28.335
11/2/2018,19.8823,27.2869,30.9384,33.5765,19.3967,15.9133,17.6563,38.8973,49.2857,28.4445
11/1/2018,19.8929,27.3072,30.9788,33.6271,19.4284,15.9119,17.7208,39.141,49.3406,28.2759
10/31/2018,19.8478,27.2143,30.7742,33.3614,19.2527,15.9106,17.7065,38.7315,48.3193,28.1036
10/30/2018,19.8016,27.1175,30.5584,33.0829,19.0698,15.9093,17.7468,38.3142,47.8419,27.6943
10/29/2018,19.7551,27.0202,30.3419,32.8029,18.8854,15.908,17.776,37.7198,46.9647,27.6408
10/26/2018,19.765,27.0438,30.4004,32.8798,18.9363,15.9041,17.7866,37.9689,47.2736,27.5237
10/25/2018,19.8112,27.143,30.6255,33.1706,19.1272,15.9028,17.7432,38.6369,47.8724,27.6236
10/24/2018,19.7526,27.0211,30.3548,32.8202,18.8966,15.9015,17.7499,37.9322,46.946,27.4532
10/23/2018,19.861,27.2506,30.875,33.4966,19.3435,15.9002,17.7202,39.1401,48.6996,28.0084
10/22/2018,19.8948,27.3236,31.0435,33.7165,19.4893,15.8989,17.6977,39.3543,49.0666,28.4943
10/19/2018,19.9076,27.3542,31.1199,33.817,19.5561,15.8949,17.6907,39.5231,49.2314,28.6293
10/18/2018,19.907,27.3529,31.1181,33.8166,19.557,15.8936,17.7214,39.5368,49.7303,28.4405
10/17/2018,19.966,27.4779,31.4023,34.1869,19.8021,15.8923,17.7263,40.1108,50.5918,28.8879
10/16/2018,19.9764,27.5,31.4529,34.2535,19.8464,15.891,17.7453,40.1194,50.7762,29.0727
10/15/2018,19.8928,27.3264,31.0659,33.7513,19.5151,15.8897,17.7347,39.2726,49.5,28.6065
10/12/2018,19.9042,27.3524,31.1276,33.8308,19.5664,15.8858,17.756,39.5055,49.3781,28.6484
10/11/2018,19.8693,27.2802,30.968,33.6254,19.4323,15.8845,17.7659,38.9504,49.0615,28.6566
10/10/2018,19.9275,27.4071,31.2657,34.0147,19.6908,15.8831,17.6849,39.765,49.9553,28.9171
10/9/2018,20.0398,27.6436,31.8029,34.7146,20.1535,15.8818,17.706,41.118,51.5147,29.449
10/5/2018,20.0563,27.6844,31.9098,34.8584,20.2513,15.8766,17.6786,41.1805,51.996,29.8166
10/4/2018,20.0832,27.7411,32.0389,35.0276,20.3637,15.8753,17.711,41.4073,52.4504,30.0404
10/3/2018,20.1201,27.8184,32.2148,35.2584,20.5173,15.874,17.7524,41.7382,53.198,30.2779
10/2/2018,20.1228,27.8207,32.2114,35.2515,20.5104,15.8727,17.8507,41.7095,52.8709,30.3343
10/1/2018,20.1307,27.8397,32.2607,35.3183,20.5565,15.8714,17.8293,41.7249,53.2613,30.477
9/28/2018,20.1294,27.8378,32.2593,35.3194,20.5591,15.8701,17.8463,41.5741,53.7265,30.5282
9/27/2018,20.1316,27.8465,32.2849,35.3538,20.5822,15.8663,17.8417,41.5726,53.6021,30.7179
9/26/2018,20.1288,27.8423,32.2793,35.3478,20.579,15.8651,17.8298,41.4503,53.5626,30.8773
9/25/2018,20.1348,27.8591,32.3233,35.4075,20.6203,15.8638,17.7884,41.5873,54.0035,30.8257
9/24/2018,20.132,27.8528,32.309,35.3882,20.6068,15.8626,17.8096,41.6386,53.8963,30.704
9/21/2018,20.1423,27.8792,32.373,35.4732,20.6638,15.8588,17.8145,41.7852,54.1135,30.7891
9/20/2018,20.1347,27.8646,32.3451,35.4383,20.6415,15.8576,17.8004,41.8001,54.2931,30.5858
9/19/2018,20.0991,27.7879,32.181,35.2253,20.5009,15.8563,17.7823,41.473,53.8511,30.3135
9/18/2018,20.0928,27.774,32.1508,35.1871,20.4761,15.8551,17.8132,41.421,54.0816,30.1453
9/17/2018,20.0722,27.7287,32.0522,35.0591,20.3913,15.8538,17.8318,41.1982,53.8446,29.9917
9/14/2018,20.0865,27.7629,32.1316,35.1647,20.4623,15.85,17.8612,41.4281,54.4453,29.9218
9/13/2018,20.0783,27.7445,32.0905,35.1105,20.4256,15.8488,17.8872,41.4106,54.2412,29.7803
9/12/2018,20.0582,27.7019,32.0011,34.9956,20.3505,15.8476,17.8796,41.1821,54.1608,29.6548
9/11/2018,20.0484,27.6828,31.9637,34.948,20.3197,15.8463,17.8576,41.1672,54.1753,29.4973
9/10/2018,20.0402,27.6642,31.9222,34.8944,20.2841,15.8451,17.8934,41.011,54.0793,29.4997
9/7/2018,20.0253,27.6356,31.8672,34.8242,20.2382,15.8413,17.88,40.9334,53.8814,29.3978
9/6/2018,20.0397,27.6655,31.9287,34.9035,20.2898,15.84,17.9414,41.0207,53.9815,29.5352
9/5/2018,20.0523,27.6963,32.0014,34.9996,20.3546,15.8388,17.9114,41.1589,54.2771,29.6657
9/4/2018,20.0692,27.7351,32.0893,35.1152,20.4319,15.8375,17.9104,41.2743,54.5736,29.8877
8/31/2018,20.0867,27.7766,32.1846,35.2408,20.5153,15.8323,17.9585,41.3388,54.6885,30.2527
8/30/2018,20.0911,27.7879,32.2115,35.2758,20.5382,15.831,17.9527,41.329,54.4971,30.4696
8/29/2018,20.1049,27.8206,32.2868,35.3746,20.6041,15.8297,17.9355,41.5062,54.6705,30.5904
8/28/2018,20.0874,27.7831,32.2074,35.2721,20.5367,15.8284,17.9351,41.2674,54.4718,30.5589
8/27/2018,20.0834,27.7741,32.1869,35.2453,20.5185,15.8271,17.9658,41.2559,54.429,30.4652
8/24/2018,20.0488,27.7011,32.0335,35.0478,20.3887,15.8232,17.9796,40.9372,54.2007,30.1682
8/23/2018,20.0243,27.6481,31.9195,34.8998,20.2908,15.8219,17.9834,40.6845,53.8577,30.0166
8/22/2018,20.0348,27.6727,31.9762,34.9745,20.3408,15.8206,17.9793,40.7508,54.0282,30.1795
8/21/2018,20.0255,27.6542,31.9389,34.9262,20.3089,15.8193,17.9647,40.7658,53.92,30.0112
8/20/2018,20.0098,27.6195,31.8625,34.8255,20.241,15.818,17.9828,40.6804,53.4345,29.8642
8/17/2018,19.9886,27.579,31.7856,34.7278,20.1777,15.814,17.9316,40.5804,53.2397,29.7028
8/16/2018,19.974,27.5483,31.7212,34.6447,20.123,15.8127,17.9284,40.4429,53.0359,29.621
8/15/2018,19.9427,27.4801,31.5741,34.4538,19.9967,15.8114,17.9368,40.1131,52.6002,29.4272
8/14/2018,19.9776,27.5604,31.7552,34.6912,20.1552,15.8101,17.8996,40.4127,53.213,29.8113
8/13/2018,19.9562,27.5137,31.6541,34.5596,20.0677,15.8088,17.9119,40.1529,52.753,29.7673
8/10/2018,19.9765,27.5616,31.7636,34.7037,20.1638,15.8049,17.933,40.3137,53.0714,30.0307
8/9/2018,20.0101,27.64,31.9424,34.9373,20.3192,15.8036,17.8719,40.5901,53.236,30.5912
8/8/2018,20.0099,27.6421,31.9512,34.9492,20.3273,15.8023,17.8445,40.638,53.1487,30.6201
8/7/2018,20.0104,27.6446,31.9592,34.9605,20.3352,15.801,17.8431,40.6477,53.2469,30.6251
8/6/2018,19.9929,27.6055,31.873,34.848,20.2603,15.7997,17.8756,40.5326,53.0496,30.3706
8/3/2018,19.9803,27.5824,31.8304,34.7939,20.225,15.7958,17.857,40.3858,52.707,30.4749
8/2/2018,19.964,27.55,31.7667,34.7138,20.1739,15.7945,17.8208,40.1942,52.8277,30.3942
8/1/2018,19.9583,27.5392,31.7459,34.6863,20.1553,15.7932,17.8051,39.9926,52.2739,30.7484
7/31/2018,19.9657,27.555,31.779,34.7292,20.1832,15.7919,17.8396,40.0345,52.2986,30.8418
7/30/2018,19.9501,27.5224,31.7106,34.6399,20.1238,15.7907,17.8222,39.8385,51.7852,30.9227
7/27/2018,19.9643,27.5572,31.7929,34.7489,20.1969,15.7869,17.8306,40.0656,52.2244,30.9216
7/26/2018,19.9798,27.5937,31.8777,34.862,20.2736,15.7857,17.8153,40.3308,53.0231,30.7799
7/25/2018,19.9862,27.6076,31.906,34.8972,20.2954,15.7844,17.8427,40.4527,52.7838,30.8196
7/24/2018,19.9559,27.5429,31.7694,34.7212,20.1801,15.7832,17.8267,40.0879,52.5175,30.696
7/23/2018,19.9379,27.5063,31.6971,34.6314,20.1236,15.782,17.7997,39.8955,53.0466,30.4451
7/20/2018,19.9371,27.5053,31.696,34.6307,20.123,15.7782,17.8609,39.8219,53.0544,30.5126
7/19/2018,19.9342,27.4981,31.6788,34.6086,20.1083,15.777,17.9041,39.8582,53.2388,30.294
7/18/2018,19.9424,27.5185,31.7267,34.6705,20.1489,15.7757,17.876,40.0122,53.0958,30.3985
7/17/2018,19.932,27.4964,31.6798,34.6097,20.1086,15.7745,17.8826,39.9261,52.9268,30.3207
7/16/2018,19.9188,27.4682,31.6198,34.5316,20.0568,15.7732,17.8868,39.7672,52.6166,30.3167
7/13/2018,19.9221,27.4783,31.6468,34.5688,20.0822,15.7695,17.9092,39.8064,52.8964,30.3215
7/12/2018,19.9133,27.4615,31.6153,34.5293,20.0571,15.7682,17.8824,39.7633,52.9504,30.2207
7/11/2018,19.8869,27.4046,31.494,34.3728,19.9543,15.767,17.8829,39.4144,52.6746,30.1494
7/10/2018,19.9173,27.4743,31.6502,34.5767,20.0898,15.7658,17.8566,39.6963,53.0269,30.5015
7/9/2018,19.9098,27.4589,31.6195,34.5384,20.0655,15.7645,17.8622,39.5581,53.1447,30.4984
7/6/2018,19.8735,27.3821,31.458,34.3304,19.9286,15.7608,17.8765,39.2008,52.7248,30.2747
7/5/2018,19.8373,27.3046,31.2943,34.1188,19.7893,15.7595,17.856,38.8683,52.2354,30.0407
7/3/2018,19.8046,27.2354,31.1494,33.9319,19.6664,15.757,17.8484,38.5267,51.7475,29.9149
7/2/2018,19.802,27.2321,31.146,33.9273,19.663,15.7558,17.818,38.7183,51.6915,29.6655
6/29/2018,19.8087,27.2494,31.1841,33.977,19.6957,15.7533,17.833,38.5985,51.4551,30.1039
6/28/2018,19.792,27.2141,31.1151,33.889,19.6383,15.7508,17.8268,38.5667,51.4459,29.8007
6/27/2018,19.7752,27.1759,31.0365,33.7877,19.5715,15.7496,17.8436,38.3251,51.1927,29.7966
6/26/2018,19.8055,27.2501,31.1982,33.9995,19.7134,15.7483,17.792,38.6577,51.949,29.9886
6/25/2018,19.7977,27.2335,31.1651,33.9567,19.6849,15.7471,17.7911,38.5727,51.7122,30.0091
6/22/2018,19.8492,27.3577,31.4321,34.3049,19.9164,15.7433,17.7715,39.1093,52.6066,30.4219
6/21/2018,19.8342,27.3244,31.3644,34.218,19.8594,15.7421,17.7758,39.0355,52.617,30.1673
6/20/2018,19.8559,27.3768,31.4778,34.3665,19.9586,15.7409,17.7615,39.2813,53.1594,30.2728
6/19/2018,19.8436,27.3479,31.4158,34.285,19.9036,15.7396,17.7906,39.2141,52.8009,30.1319
6/18/2018,19.864,27.3975,31.5231,34.4247,19.9963,15.7384,17.7677,39.3708,52.9184,30.465
6/15/2018,19.8727,27.4214,31.5773,34.495,20.0424,15.7347,17.7729,39.4539,52.7134,30.7089
6/14/2018,19.8815,27.4441,31.6284,34.5621,20.0872,15.7334,17.7542,39.4902,52.7364,30.9411
6/13/2018,19.8718,27.4248,31.5926,34.5164,20.0576,15.7322,17.7192,39.3806,52.5039,31.0023
6/12/2018,19.8832,27.4515,31.6489,34.5897,20.1059,15.731,17.7377,39.5382,52.7362,31.0014
6/11/2018,19.8776,27.4402,31.6273,34.5617,20.0873,15.7297,17.7321,39.4679,52.503,31.0643
6/8/2018,19.8644,27.4128,31.574,34.4938,20.0426,15.726,17.7498,39.4255,52.4443,30.8585
6/7/2018,19.8607,27.4054,31.5599,34.4757,20.0307,15.7247,17.7547,39.3013,52.2468,31.0213
6/6/2018,19.8559,27.3978,31.5498,34.4643,20.0245,15.7235,17.7164,39.3221,52.4134,30.9151
6/5/2018,19.8262,27.3277,31.4008,34.2708,19.8959,15.7223,17.769,38.9871,51.9788,30.7
6/4/2018,19.8252,27.3273,31.4022,34.2726,19.8968,15.7211,17.7566,38.957,51.7388,30.8365
6/1/2018,19.8001,27.2717,31.2892,34.127,19.8006,15.7173,17.7888,38.7825,51.4498,30.5647
5/31/2018,19.7706,27.2019,31.1405,33.9344,19.6728,15.7161,17.8509,38.3628,51.0146,30.4708
5/30/2018,19.7929,27.2554,31.255,34.0834,19.7717,15.7148,17.8356,38.6202,51.4114,30.6027
5/29/2018,19.746,27.1447,31.0199,33.778,19.5689,15.7136,17.9055,38.1292,50.7229,30.2199
5/25/2018,19.7836,27.2447,31.2477,34.0759,19.7678,15.7086,17.7578,38.5733,50.8938,30.867
5/24/2018,19.7901,27.2633,31.2918,34.1341,19.807,15.7074,17.7165,38.6602,50.9437,30.9956
5/23/2018,19.7947,27.2769,31.3241,34.1765,19.8353,15.7062,17.6884,38.7371,50.9277,31.0873
5/22/2018,19.7959,27.2841,31.3465,34.2074,19.8572,15.7049,17.6317,38.6111,50.8467,31.462
5/21/2018,19.802,27.2998,31.3819,34.2545,19.8891,15.7037,17.6304,38.7317,51.1959,31.3716
5/18/2018,19.7766,27.2458,31.2753,34.118,19.7997,15.7,17.6258,38.4466,50.8392,31.3382
5/17/2018,19.7795,27.2558,31.3009,34.1519,19.8225,15.6988,17.5877,38.5448,50.8205,31.3693
5/16/2018,19.7732,27.2415,31.271,34.1125,19.7957,15.6975,17.6017,38.5669,50.6393,31.2256
5/15/2018,19.763,27.2187,31.2237,34.0509,19.7546,15.6963,17.6124,38.4002,50.2731,31.3282
5/14/2018,19.7938,27.2861,31.358,34.2227,19.866,15.6951,17.6967,38.6632,50.3697,31.596
5/11/2018,19.7861,27.2721,31.3342,34.1937,19.8478,15.6914,17.7071,38.6274,50.5021,31.482
5/10/2018,19.7693,27.2355,31.261,34.1,19.7865,15.6901,17.6967,38.5477,50.4602,31.2238
5/9/2018,19.7379,27.1665,31.1232,33.9239,19.6718,15.6889,17.6642,38.1815,50.2063,31.1213
5/8/2018,19.71,27.1022,30.9898,33.752,19.5586,15.6877,17.6903,37.8111,49.8717,31.037
5/7/2018,19.7106,27.1038,30.9925,33.7548,19.5597,15.6865,17.7094,37.8206,49.6966,31.0866
5/4/2018,19.6904,27.0613,30.9094,33.6481,19.4892,15.6827,17.7074,37.6897,49.2815,30.977
5/3/2018,19.6505,26.9709,30.7244,33.4098,19.3325,15.6815,17.704,37.2065,48.6542,30.8985
5/2/2018,19.6576,26.9895,30.7663,33.4648,19.3694,15.6803,17.6892,37.2857,48.8042,30.9751
5/1/2018,19.6701,27.0197,30.8301,33.5464,19.4224,15.6791,17.6814,37.5569,48.8219,30.9218
4/30/2018,19.6723,27.0239,30.8369,33.5546,19.4271,15.6779,17.7217,37.4614,48.6545,31.1348
4/27/2018,19.6893,27.0679,30.9352,33.6834,19.5128,15.6743,17.7045,37.7695,49.0424,31.1124
4/26/2018,19.6801,27.0502,30.9041,33.6449,19.4888,15.6731,17.6676,37.726,49.1379,31.003
4/25/2018,19.6469,26.9771,30.7578,33.4581,19.3671,15.672,17.6364,37.336,48.8583,30.9015
4/24/2018,19.6546,26.9942,30.7926,33.5036,19.3972,15.6708,17.6732,37.2672,48.9538,31.1449
4/23/2018,19.6863,27.0676,30.9448,33.6994,19.5256,15.6696,17.6863,37.7717,49.3498,31.0943
4/20/2018,19.6878,27.0741,30.9625,33.7236,19.542,15.6661,17.7034,37.7696,49.4048,31.1788
4/19/2018,19.7185,27.1441,31.1065,33.9093,19.6637,15.6649,17.739,38.0929,49.6932,31.3788
4/18/2018,19.7361,27.1835,31.1864,34.0121,19.7309,15.6637,17.7866,38.3076,49.9708,31.3825
4/17/2018,19.7263,27.1594,31.1332,33.9424,19.6839,15.6625,17.8363,38.2758,49.8085,31.1634
4/16/2018,19.6903,27.0786,30.9689,33.7308,19.5448,15.6614,17.8188,37.8723,49.2748,31.0542
4/13/2018,19.6624,27.0186,30.8501,33.5786,19.445,15.6578,17.8133,37.5665,48.8373,31.0168
4/12/2018,19.667,27.0308,30.8775,33.6148,19.4693,15.6566,17.811,37.6746,49.0637,30.9364
4/11/2018,19.6488,26.9882,30.7882,33.4998,19.3934,15.6555,17.8481,37.3616,48.7766,30.9893
4/10/2018,19.6607,27.0172,30.8499,33.5788,19.4449,15.6543,17.8362,37.5676,48.7709,31.0307
4/9/2018,19.6017,26.8826,30.5729,33.2217,19.2098,15.6531,17.8435,36.949,47.9042,30.7291
